,Agric,Food,Soda,Beer,Smoke,Toys,Fun,Books,Hshld,Clths,Hlth,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach,ElcEq,Autos,Aero,Ships,Guns,Gold,Mines,Coal,Oil,Util,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin,Other
1982-05,-0.056100000000000004,-0.0275,-0.0116,-0.025,-0.0466,-0.06309999999999999,-0.044500000000000005,-0.0564,-0.0199,0.0022,-0.0697,-0.018500000000000003,-0.0291,-0.0443,-0.0304,-0.0294,-0.0463,-0.0681,-0.0682,-0.0232,-0.0834,-0.0349,0.0008,-0.0425,-0.0919,-0.0294,-0.10490000000000001,-0.057,-0.1009,0.026099999999999998,-0.005,-0.0105,-0.09119999999999999,-0.0416,-0.052000000000000005,-0.0492,-0.061500000000000006,-0.0384,-0.0633,-0.0342,-0.0654,-0.0187,-0.0264,-0.0478,-0.0733,-0.0625,-0.0060999999999999995,-0.0451,-0.0424
1982-06,-0.034,0.0194,0.0348,0.0215,0.0269,-0.012199999999999999,0.035,-0.0001,0.015600000000000001,0.0292,0.0037,0.0165,-0.015600000000000001,-0.0487,-0.0304,-0.0287,-0.0259,-0.046799999999999994,-0.067,-0.1754,-0.0547,-0.0203,0.0397,-0.0217,0.0351,-0.0388,-0.1277,-0.07139999999999999,-0.0582,-0.0647,-0.022400000000000003,-0.0255,-0.0323,-0.0189,-0.021,-0.0699,-0.016200000000000003,-0.0461,-0.0019,0.011000000000000001,0.0088,-0.005699999999999999,0.035,0.027999999999999997,-0.0216,-0.024900000000000002,-0.0653,-0.026099999999999998,-0.032
1982-07,-0.0553,-0.0038,0.0454,0.0867,-0.055,0.0416,-0.0378,-0.0212,0.0173,-0.0088,0.08259999999999999,-0.0097,0.0033,-0.044199999999999996,-0.0338,0.0146,-0.0113,-0.0803,-0.0461,-0.0364,-0.0594,-0.015700000000000002,-0.0375,0.0384,0.0098,0.0134,0.0404,-0.11289999999999999,-0.1047,-0.0794,-0.026099999999999998,0.0118,0.0052,0.006500000000000001,0.038900000000000004,-0.08900000000000001,0.0008,-0.0223,-0.0382,-0.003,-0.061,-0.0146,0.0054,-0.006500000000000001,-0.0374,-0.034,-0.0415,-0.026000000000000002,-0.0021
1982-08,0.0079,0.07200000000000001,0.0814,0.0405,0.13470000000000001,0.0745,-0.0002,0.12210000000000001,0.12380000000000001,0.11630000000000001,0.18460000000000001,0.138,0.1101,0.1516,0.0533,0.0898,0.1413,0.188,0.1332,0.0147,0.11810000000000001,0.1519,0.1566,0.20620000000000002,0.1437,0.3264,0.39640000000000003,0.1343,0.10619999999999999,0.09820000000000001,0.1192,0.1084,0.14550000000000002,0.1024,0.1245,0.1697,0.1101,0.19640000000000002,0.1371,0.1462,0.113,0.16329999999999997,0.1167,0.1107,0.11199999999999999,0.081,0.08689999999999999,0.1278,0.0604
1982-09,0.07690000000000001,0.0235,0.0599,0.061799999999999994,0.0443,0.0044,-0.0034999999999999996,0.0902,0.0039000000000000003,0.11220000000000001,0.0304,-0.0191,0.0213,-0.0040999999999999995,0.0348,0.0265,0.0067,0.0242,-0.0519,-0.0571,-0.047400000000000005,-0.025699999999999997,-0.0154,0.005600000000000001,-0.0196,-0.0138,0.0382,-0.031200000000000002,-0.021,0.0199,0.0109,0.0103,0.0718,0.0481,0.016399999999999998,0.083,0.0004,-0.005699999999999999,-0.0086,0.0189,-0.0274,0.0403,0.0553,0.005699999999999999,0.0666,0.08199999999999999,0.0263,0.051100000000000007,0.042199999999999994
1982-10,0.1091,0.08900000000000001,0.0163,0.0697,0.1216,0.1934,0.2089,0.1691,0.1188,0.1199,0.1705,0.0693,0.0737,0.12480000000000001,0.1158,0.1677,0.1859,0.2401,0.0931,0.0967,0.1137,0.1787,0.1732,0.16210000000000002,0.022099999999999998,0.15130000000000002,0.2243,0.1035,0.0924,0.0558,0.049,0.0818,0.1199,0.1562,0.1489,0.3372,0.1889,0.177,0.1863,0.1288,0.1802,0.1812,0.171,0.1272,0.2043,0.10490000000000001,0.19469999999999998,0.1463,0.1535
1982-11,0.046900000000000004,0.0381,0.0667,0.0706,-0.0202,0.1174,0.0571,0.11,0.08789999999999999,0.09949999999999999,0.1201,0.0767,0.0329,0.030699999999999998,0.08779999999999999,0.039599999999999996,0.11109999999999999,0.1399,0.0365,0.031400000000000004,0.048799999999999996,0.0719,0.0839,0.0446,-0.0339,0.0603,0.12050000000000001,-0.0102,-0.0002,-0.0444,0.0011,0.0601,0.0737,0.1103,0.1027,0.0883,0.0925,0.1458,0.0368,0.0435,0.11289999999999999,0.1114,0.1175,0.0556,0.0633,0.0766,0.1594,0.0583,0.1023
1982-12,0.0345,0.0175,-0.0098,-0.0395,-0.0038,-0.0859,-0.1686,0.0348,-0.0125,-0.0013,0.039900000000000005,0.021099999999999997,-0.0064,-0.0197,0.0262,0.045700000000000005,0.0406,-0.0158,0.056900000000000006,0.046799999999999994,0.0467,0.0148,0.0608,0.0219,0.037599999999999995,-0.0432,0.2335,0.061,0.0138,0.055099999999999996,0.042800000000000005,-0.0123,-0.0079,0.0165,0.057800000000000004,-0.0638,-0.0109,0.0059,0.0098,0.0151,-0.0083,0.0011,-0.0301,-0.0184,-0.0484,-0.004699999999999999,0.0219,-0.020499999999999997,0.009000000000000001
1983-01,0.0086,0.001,-0.0304,0.0165,-0.0138,0.0987,0.011200000000000002,-0.0392,0.0371,-0.023,-0.0302,0.0078000000000000005,0.0262,0.0916,0.06480000000000001,0.0426,0.0263,0.0669,0.0808,0.051399999999999994,0.0617,0.066,0.0236,0.0737,0.1325,0.0191,0.2286,0.1204,0.08349999999999999,0.0365,0.0365,0.1235,0.021099999999999997,0.0616,0.0764,0.218,0.0859,0.10490000000000001,0.021,0.006999999999999999,0.06709999999999999,0.0483,0.0067,0.0129,0.0199,-0.0113,0.0378,0.0027,0.06709999999999999
1983-02,0.0783,0.0095,0.0028000000000000004,0.046799999999999994,0.0203,0.1276,0.0676,0.0788,0.0454,0.08800000000000001,0.0782,0.022799999999999997,0.019799999999999998,0.0416,0.11689999999999999,0.059800000000000006,0.054000000000000006,-0.0008,0.0394,-0.0037,0.008199999999999999,0.0528,0.0045000000000000005,0.0625,0.0751,0.0227,-0.2553,-0.059699999999999996,-0.085,-0.0031,0.014499999999999999,-0.003,0.0733,0.0828,0.0265,-0.0048,0.0421,0.0639,0.058499999999999996,0.057800000000000004,0.0582,0.0882,0.0768,0.09230000000000001,0.0584,0.0817,0.0695,0.0444,0.04650000000000001
1983-03,0.0375,0.0526,0.069,0.1121,0.057,-0.0925,0.0073,0.09970000000000001,0.0043,0.1249,0.1422,0.030600000000000002,0.0317,0.0115,0.0828,0.0803,0.054299999999999994,0.053899999999999997,0.029300000000000003,0.0236,0.0049,-0.0175,-0.008100000000000001,0.0673,0.011899999999999999,0.0611,0.05,0.0265,-0.0025,0.0605,0.003,0.0070999999999999995,0.013500000000000002,0.0203,0.0111,0.05,0.016399999999999998,-0.0378,0.037000000000000005,0.0236,0.0159,0.0358,0.1069,0.0353,0.08039999999999999,0.0692,0.11800000000000001,0.061500000000000006,0.0127
1983-04,-0.0297,0.0613,0.042300000000000004,0.0538,0.0454,0.0358,0.06709999999999999,0.0894,0.0604,0.0908,0.047,0.044800000000000006,0.054000000000000006,0.0875,0.0608,0.0681,0.036000000000000004,0.09570000000000001,0.0305,0.0327,0.0608,0.0070999999999999995,0.1602,0.049400000000000006,0.13970000000000002,0.1384,0.114,0.0839,0.0298,0.0951,0.0478,0.0513,0.124,0.056799999999999996,0.1124,0.0655,0.0366,-0.013999999999999999,0.0787,0.0833,0.0329,0.06709999999999999,0.09759999999999999,0.0694,0.12140000000000001,0.0447,0.0814,0.0929,0.0858
1983-05,0.0313,0.0029,-0.0433,-0.0331,-0.049,0.0947,0.0473,0.0002,-0.059000000000000004,0.002,0.004,-0.022799999999999997,-0.0353,0.0438,0.0633,0.0233,0.013600000000000001,0.0593,0.0951,0.0623,0.0482,0.0705,-0.0149,0.006,0.0364,0.058600000000000006,0.1292,0.09140000000000001,0.1164,0.0121,0.0262,-0.0128,-0.0131,0.0359,-0.0063,0.085,0.057999999999999996,0.1075,0.0378,0.0294,0.0461,0.021400000000000002,-0.0001,0.0329,-0.0078000000000000005,-0.0141,0.056600000000000004,0.0172,0.0583
1983-06,0.006999999999999999,0.0213,-0.0097,-0.0001,-0.0040999999999999995,0.11460000000000001,0.0034000000000000002,0.060599999999999994,0.0424,0.08109999999999999,0.0478,0.061900000000000004,0.0758,0.0096,0.026600000000000002,0.0739,-0.006500000000000001,-0.0078000000000000005,-0.019799999999999998,0.0334,0.036699999999999997,0.0705,0.1041,0.075,0.0383,0.0417,-0.0576,0.0102,0.083,0.0646,-0.0040999999999999995,0.0023,0.0331,0.0453,0.063,0.0040999999999999995,0.050300000000000004,0.09789999999999999,-0.028399999999999998,-0.0028000000000000004,0.08199999999999999,0.0701,0.0629,0.0775,-0.0121,-0.0027,-0.0363,0.011699999999999999,0.036699999999999997
1983-07,0.0602,-0.0209,-0.0554,-0.0036,0.011699999999999999,-0.02,-0.0993,-0.0412,-0.060599999999999994,-0.056600000000000004,-0.0827,-0.09570000000000001,-0.0353,0.0014000000000000002,0.0052,-0.0067,-0.0326,-0.0557,-0.0077,0.0736,-0.0304,-0.073,-0.0161,-0.0599,-0.013600000000000001,-0.006500000000000001,-0.0132,0.0019,-0.015,-0.0232,0.0105,-0.051699999999999996,-0.044199999999999996,-0.0742,-0.043899999999999995,-0.11720000000000001,-0.041100000000000005,-0.0727,0.008199999999999999,-0.0325,-0.0501,-0.07200000000000001,-0.0229,-0.055999999999999994,-0.0232,-0.0667,-0.0605,-0.0066,-0.0287
1983-08,-0.028300000000000002,0.011399999999999999,0.057999999999999996,0.0322,0.0567,0.0022,-0.038599999999999995,-0.0197,-0.012199999999999999,-0.065,-0.0524,-0.0365,0.0077,0.0689,-0.0435,-0.0029,-0.039,-0.0489,0.0782,-0.08460000000000001,-0.0105,-0.0218,-0.032400000000000005,-0.051699999999999996,-0.084,-0.019799999999999998,0.0339,0.0064,0.0097,0.0726,0.015,0.0219,-0.0254,-0.0223,-0.0053,-0.0273,-0.023700000000000002,0.0073,0.0024,-0.004,-0.0236,-0.025699999999999997,-0.0542,-0.041299999999999996,0.0116,0.0321,-0.013300000000000001,0.0009,-0.0625
1983-09,0.0075,0.0661,0.021,0.0472,0.08529999999999999,0.0229,0.0248,0.0379,0.030899999999999997,0.0111,-0.0217,0.0173,0.019299999999999998,-0.0016,0.0233,0.018500000000000003,0.0382,0.0131,-0.0242,0.006500000000000001,0.0425,0.0336,0.0478,0.0368,0.1444,0.0521,-0.1877,-0.046,0.042,-0.0493,0.0466,0.0226,0.0029,0.0225,0.0346,0.021400000000000002,0.015300000000000001,-0.0143,0.027200000000000002,0.0527,0.0129,0.0269,0.0203,0.0441,0.0305,0.0204,0.0433,0.013600000000000001,0.019799999999999998
1983-10,-0.0436,0.042199999999999994,0.027000000000000003,-0.0273,0.026600000000000002,-0.0527,-0.033,-0.050499999999999996,-0.0139,-0.0458,-0.1116,-0.049,0.0068000000000000005,-0.0287,-0.04650000000000001,-0.0418,-0.0338,-0.1027,-0.0521,-0.0473,-0.048,-0.0248,0.024,-0.0379,0.0014000000000000002,-0.01,-0.1313,-0.1084,-0.0702,-0.020499999999999997,0.030699999999999998,-0.052199999999999996,-0.044800000000000006,-0.08929999999999999,-0.0483,-0.15439999999999998,-0.0663,-0.1198,0.0043,0.018600000000000002,0.0165,-0.051699999999999996,-0.008199999999999999,-0.0264,-0.0667,-0.012,-0.0475,-0.0216,-0.091
1983-11,0.0467,0.020499999999999997,0.07150000000000001,-0.0347,0.0079,0.0449,0.0002,0.0255,0.08410000000000001,0.011000000000000001,-0.032,-0.0282,-0.030600000000000002,0.024399999999999998,0.0062,0.0883,0.079,0.0698,0.0949,0.0212,0.0603,0.1085,-0.0001,0.1085,0.0626,0.0455,0.1812,0.060599999999999994,0.0319,-0.006,-0.015600000000000001,0.0317,0.0748,0.050199999999999995,-0.023,0.08310000000000001,0.0787,0.0983,0.1186,0.0409,0.0711,0.0471,0.042300000000000004,0.0504,0.0722,0.0362,0.0398,0.0258,0.0434
1983-12,0.010700000000000001,0.003,-0.0097,-0.0268,0.0339,-0.008,0.0683,-0.020099999999999996,0.0025,-0.0326,0.0174,-0.035699999999999996,-0.0461,-0.030600000000000002,-0.0102,-0.0177,-0.0109,-0.0178,0.011399999999999999,-0.0026,0.0116,-0.0040999999999999995,0.0072,-0.0163,-0.0011,-0.0345,-0.0189,-0.0197,-0.061500000000000006,0.0199,-0.0364,-0.0152,0.0013,-0.025,0.0245,-0.044500000000000005,-0.028300000000000002,0.027200000000000002,-0.0083,-0.0204,-0.0091,-0.011000000000000001,-0.061,-0.041299999999999996,-0.0033,-0.0108,-0.037599999999999995,-0.0060999999999999995,-0.0246
1984-01,0.027000000000000003,0.028399999999999998,-0.034300000000000004,-0.0159,0.0489,-0.0762,0.014499999999999999,-0.0536,-0.056900000000000006,-0.0731,0.0227,-0.054400000000000004,0.003,-0.042199999999999994,0.0087,-0.043,-0.0362,-0.008199999999999999,-0.0194,-0.0192,-0.009899999999999999,-0.045599999999999995,-0.0403,-0.011899999999999999,-0.0676,-0.0546,-0.0089,0.0171,0.0083,0.1007,0.0149,0.0406,-0.0717,-0.0599,-0.056900000000000006,-0.1375,-0.064,-0.0587,-0.061,-0.0322,-0.04190000000000001,-0.0433,-0.0638,-0.0388,0.0296,-0.0404,-0.028999999999999998,0.0006,-0.053899999999999997
1984-02,-0.0675,-0.0536,0.0054,-0.0739,-0.0766,-0.0613,-0.0898,-0.08380000000000001,-0.0541,-0.018500000000000003,-0.0417,-0.0639,-0.003,-0.0721,-0.0617,-0.07780000000000001,-0.0726,-0.0287,-0.07780000000000001,-0.0681,-0.0764,-0.0738,-0.067,-0.0688,-0.07440000000000001,-0.11199999999999999,0.13949999999999999,-0.0025,-0.0441,0.039599999999999996,-0.0336,-0.037000000000000005,-0.0639,-0.056799999999999996,-0.043899999999999995,-0.0795,-0.0756,-0.0947,-0.0452,-0.032400000000000005,-0.0753,-0.0471,-0.0432,-0.060899999999999996,-0.0654,-0.018500000000000003,-0.0799,-0.0508,-0.0623
1984-03,0.0365,0.0024,0.0588,-0.0148,-0.0179,0.0218,0.1012,0.0658,0.0252,0.0040999999999999995,0.0176,-0.0275,-0.006,0.0608,0.0269,-0.024,0.045599999999999995,0.0369,0.059000000000000004,0.04769999999999999,0.0466,-0.0048,-0.024399999999999998,-0.038599999999999995,-0.0258,0.0418,0.001,0.073,0.0215,0.0014000000000000002,-0.0024,-0.0421,0.0034999999999999996,0.028300000000000002,0.021099999999999997,-0.0421,0.016,0.0319,0.08199999999999999,-0.0058,0.015,0.0323,0.0028000000000000004,0.047,-0.0226,0.061799999999999994,0.0184,0.0175,-0.0022
1984-04,-0.0373,0.0009,0.016,-0.004699999999999999,-0.0139,0.043899999999999995,-0.0525,0.023700000000000002,-0.0009,-0.0066,0.0571,0.0311,0.0141,0.010700000000000001,0.0167,0.0037,-0.0158,-0.0541,-0.0559,0.0168,-0.0154,0.031400000000000004,0.011200000000000002,0.0069,0.076,0.0298,-0.0983,-0.0368,0.0209,0.0409,-0.0039000000000000003,0.0218,-0.0335,-0.01,0.005699999999999999,-0.1058,-0.0068000000000000005,-0.0191,-0.0004,0.0288,-0.0391,-0.0074,0.0078000000000000005,-0.0245,-0.0069,-0.0336,-0.0516,0.0007000000000000001,-0.0103
1984-05,-0.044500000000000005,-0.0269,0.0014000000000000002,-0.0026,-0.0076,-0.0964,-0.021,-0.0318,-0.0202,-0.0616,-0.0426,-0.1376,-0.049800000000000004,-0.0672,-0.0641,-0.043,-0.0885,-0.1036,-0.09480000000000001,0.0131,-0.0776,-0.0863,-0.057800000000000004,-0.013000000000000001,-0.0704,-0.08539999999999999,-0.039,-0.06,-0.0356,-0.0508,-0.0083,-0.0349,-0.0317,-0.043,-0.051699999999999996,-0.08960000000000001,-0.0479,-0.0654,-0.09820000000000001,-0.023399999999999997,-0.0472,-0.0704,-0.050499999999999996,-0.0297,-0.1032,-0.09119999999999999,-0.0354,-0.0506,-0.0706
1984-06,0.027999999999999997,0.0733,0.055099999999999996,0.0077,0.0672,-0.009899999999999999,0.0158,0.085,0.033,0.0447,0.024700000000000003,-0.0063,0.0519,0.0016,0.0362,0.024700000000000003,0.0176,0.0004,-0.0151,-0.0058,-0.0085,0.051100000000000007,0.038900000000000004,0.0915,0.134,0.0571,-0.0898,-0.1023,-0.047,-0.0219,0.0048,0.1226,0.0859,0.0626,-0.0045000000000000005,0.09,0.0466,0.0398,0.0407,0.092,0.0252,0.061900000000000004,0.07690000000000001,0.0709,0.0166,0.042,-0.0006,0.0148,0.047599999999999996
1984-07,-0.0070999999999999995,-0.025699999999999997,0.0319,-0.0287,0.004,0.021400000000000002,-0.049400000000000006,-0.0168,0.0005,-0.0556,0.0116,-0.0263,-0.0528,-0.023,-0.049699999999999994,-0.0851,-0.0206,-0.036000000000000004,-0.092,-0.0741,-0.0518,-0.023399999999999997,0.0415,0.039900000000000005,0.004699999999999999,0.0452,-0.19879999999999998,-0.1313,-0.0771,-0.07150000000000001,-0.0003,0.0287,0.028300000000000002,-0.0431,0.0070999999999999995,-0.1481,-0.046,-0.0392,0.04650000000000001,-0.0161,-0.0271,-0.038599999999999995,0.0105,-0.0212,0.0098,-0.021400000000000002,-0.023700000000000002,-0.0058,-0.0286
1984-08,0.10890000000000001,0.09,0.0253,0.058600000000000006,0.098,0.16899999999999998,0.06559999999999999,0.1103,0.07429999999999999,0.0993,0.1594,0.1462,0.0775,0.1367,0.11320000000000001,0.0821,0.1343,0.09390000000000001,0.13970000000000002,0.0935,0.1276,0.1497,0.0968,0.1376,0.1893,0.1208,0.14029999999999998,0.20920000000000002,0.11,0.1377,0.0775,0.07150000000000001,0.12789999999999999,0.1402,0.1317,0.1815,0.14980000000000002,0.1275,0.1157,0.1105,0.10890000000000001,0.1391,0.09119999999999999,0.0732,0.1097,0.1378,0.0889,0.10060000000000001,0.1061
1984-09,-0.0369,0.0304,0.0335,0.0103,0.04019999999999999,-0.0894,0.0123,-0.0217,-0.016200000000000003,-0.0103,-0.0784,-0.049400000000000006,-0.0335,-0.0305,-0.017,-0.0317,-0.0014000000000000002,0.0353,-0.034,-0.0339,-0.0155,-0.0596,0.024399999999999998,-0.023700000000000002,-0.0436,-0.0471,0.039900000000000005,-0.0453,0.0049,0.0213,0.0481,0.0404,-0.0063,-0.0159,-0.0176,-0.0621,-0.0678,-0.0641,-0.045,-0.0377,0.006,-0.0021,0.0029,-0.0149,0.062,0.029900000000000003,0.0388,0.023,-0.004
1984-10,-0.017,0.013300000000000001,0.0332,0.0472,0.0317,-0.022000000000000002,-0.0181,-0.0043,0.0146,-0.0144,-0.003,-0.0147,0.0291,-0.013000000000000001,0.0023,0.017,0.0096,-0.0017000000000000001,-0.0183,-0.004,-0.0321,0.008199999999999999,0.021099999999999997,0.059000000000000004,0.057699999999999994,0.08039999999999999,-0.0793,-0.07780000000000001,-0.0767,-0.0447,0.0332,-0.0352,0.0008,-0.0139,0.0087,-0.058899999999999994,-0.012199999999999999,-0.0259,0.026000000000000002,0.0325,0.025099999999999997,0.0067,-0.0123,0.0052,0.0096,0.0271,0.022400000000000003,0.0068000000000000005,-0.0178
1984-11,0.046799999999999994,0.0054,-0.0316,-0.0011,0.0171,-0.0682,-0.0014000000000000002,0.0092,-0.008,-0.0055000000000000005,-0.055,0.0262,0.0062,-0.006,-0.0152,0.0024,0.0038,-0.0105,-0.011000000000000001,-0.0458,-0.0195,-0.042300000000000004,-0.0279,-0.0701,0.0204,0.0006,-0.0412,0.0183,0.0481,-0.0105,0.030299999999999997,0.0046,-0.0825,-0.031,-0.0268,-0.0435,-0.048799999999999996,-0.060700000000000004,-0.0085,-0.018600000000000002,-0.0178,-0.0195,-0.0275,-0.0393,0.0018,0.0066,-0.0385,0.0027,-0.0383
1984-12,0.0859,0.028900000000000002,0.0072,0.0155,0.0166,0.0334,-0.0011,0.0438,0.028300000000000002,0.002,0.018500000000000003,0.0067,0.035699999999999996,0.006,-0.0003,0.0268,0.0226,-0.024700000000000003,0.0233,-0.0264,0.013300000000000001,0.0446,0.045,0.041100000000000005,0.0521,0.0741,-0.1336,-0.0408,-0.0548,-0.0052,0.0264,0.0533,0.0331,0.04,0.0262,0.0482,0.0118,0.0305,0.035699999999999996,0.013999999999999999,0.0391,0.0338,-0.0011,0.022000000000000002,0.0574,0.055099999999999996,0.025099999999999997,0.0362,0.0218
1985-01,0.0286,0.0174,-0.0207,0.0526,0.0235,0.10640000000000001,0.1634,0.122,0.075,0.12539999999999998,0.17129999999999998,0.1067,0.057699999999999994,0.0708,0.1206,0.0849,0.1091,0.1782,0.10529999999999999,0.10550000000000001,0.11689999999999999,0.1343,0.0888,0.10039999999999999,0.1043,0.0414,0.10529999999999999,0.1349,0.0783,0.065,0.0239,0.0525,0.14,0.1308,0.11449999999999999,0.22210000000000002,0.1235,0.1292,0.0557,0.0751,0.0981,0.1553,0.1276,0.1121,0.09630000000000001,0.09939999999999999,0.0883,0.0812,0.1421
1985-02,0.0587,0.057300000000000004,0.0705,0.0143,0.0983,-0.0096,0.0576,0.013500000000000002,0.0069,0.0177,0.0388,0.042699999999999995,0.0334,0.022400000000000003,0.0059,0.0329,0.0013,-0.0072,-0.0038,-0.0038,0.0028000000000000004,-0.0111,-0.0235,0.0678,0.0218,0.0421,-0.0567,-0.0111,-0.0086,0.0385,0.0139,0.0337,-0.005600000000000001,0.0345,-0.0167,0.0447,-0.02,-0.0139,0.010700000000000001,-0.0031,0.027000000000000003,0.0019,0.0231,0.042300000000000004,0.0032,0.0481,-0.0023,0.0179,0.036699999999999997
1985-03,0.0088,0.056299999999999996,0.11630000000000001,0.042800000000000005,0.031400000000000004,-0.0218,0.0292,0.0508,-0.0302,0.005699999999999999,-0.0054,0.0222,0.0408,-0.0218,-0.0278,-0.037200000000000004,-0.051399999999999994,-0.0298,-0.0334,-0.0073,-0.046799999999999994,-0.0537,-0.049100000000000005,-0.038599999999999995,-0.0533,-0.061200000000000004,0.21359999999999998,0.0166,-0.0323,0.016,0.0611,0.044500000000000005,-0.0368,-0.0229,-0.0678,-0.0689,-0.028900000000000002,-0.0759,-0.0245,-0.0006,-0.0315,-0.0075,-0.0068000000000000005,0.0166,0.0086,-0.0072,-0.0227,0.0023,0.0033
1985-04,0.0542,-0.0223,-0.0184,0.0147,-0.0818,-0.050199999999999995,0.0197,0.0026,-0.0106,0.003,-0.0432,-0.019799999999999998,-0.0108,0.0079,-0.0212,-0.0282,-0.023399999999999997,-0.0043,-0.0484,-0.0248,-0.0333,-0.0235,-0.042699999999999995,-0.0217,-0.09,-0.0333,-0.0629,-0.005,-0.0182,0.0391,0.016200000000000003,-0.0070999999999999995,-0.0033,-0.0097,-0.027200000000000002,-0.061,-0.0479,-0.0487,0.015300000000000001,-0.0259,-0.0337,-0.005,0.0034999999999999996,0.0073,0.0326,0.0342,-0.0246,0.020099999999999996,-0.0039000000000000003
1985-05,0.0374,0.1528,0.0319,0.08449999999999999,0.0001,0.078,0.049,0.0702,0.0466,0.0965,0.0975,0.0642,0.1039,0.0779,0.0682,0.0361,0.0729,0.0322,0.016200000000000003,-0.0207,0.0364,0.0702,0.0748,0.0941,0.0581,0.11,0.0168,-0.015,0.054900000000000004,0.0060999999999999995,0.055099999999999996,0.08349999999999999,0.0953,0.0516,0.0322,-0.0033,0.023,0.030600000000000002,0.0622,0.0118,0.1134,0.0519,0.11410000000000001,0.0611,0.0602,0.0732,0.045899999999999996,0.0592,0.059699999999999996
1985-06,-0.0147,0.0325,0.0387,0.0368,0.0279,0.0199,0.1025,0.0196,0.0259,0.009899999999999999,0.0699,0.0271,0.0113,0.0134,0.020099999999999996,0.035699999999999996,0.018799999999999997,0.0105,-0.0067,-0.0126,0.0018,0.015600000000000001,0.0070999999999999995,0.008100000000000001,0.0311,0.015300000000000001,0.008100000000000001,-0.037599999999999995,-0.0471,-0.0076,0.0363,0.045,0.0634,0.011200000000000002,-0.0294,0.018000000000000002,0.0308,0.0285,0.0285,0.0374,0.0352,0.027999999999999997,0.0134,0.0006,0.042,0.023399999999999997,-0.0151,0.028300000000000002,0.036699999999999997
1985-07,0.039,-0.0455,0.004699999999999999,0.0118,-0.052199999999999996,0.0096,-0.0151,-0.035,0.0254,0.018799999999999997,-0.0315,0.0255,-0.0038,0.041299999999999996,0.0301,0.0378,0.0296,0.029500000000000002,0.0774,0.0342,0.042,0.0418,0.0105,0.0364,0.0285,0.043,0.1336,0.08410000000000001,0.0362,-0.0037,-0.047,-0.0454,0.0152,0.0129,0.052000000000000005,0.022799999999999997,0.024700000000000003,0.0622,0.0484,0.030299999999999997,0.037599999999999995,0.0036,-0.056799999999999996,-0.0039000000000000003,-0.0204,-0.0115,0.0067,-0.011699999999999999,0.03
1985-08,-0.0196,0.0379,0.0059,0.0225,-0.0226,-0.0004,0.053899999999999997,-0.018000000000000002,-0.0231,0.025699999999999997,-0.0666,0.0131,0.0026,-0.0118,-0.0079,0.0083,-0.0215,-0.0369,-0.0187,-0.052199999999999996,-0.023700000000000002,0.0053,-0.015300000000000001,-0.0044,0.0176,-0.0304,0.0128,-0.0208,0.0167,0.013999999999999999,0.0192,0.0052,-0.0123,-0.0012,-0.0219,-0.0819,-0.016399999999999998,-0.0564,-0.018799999999999997,-0.011000000000000001,-0.013999999999999999,-0.0095,-0.0032,-0.0239,-0.005,-0.0104,-0.024700000000000003,-0.0006,0.0101
1985-09,-0.0855,0.0742,-0.002,-0.0075,-0.0594,-0.0527,-0.0197,-0.0552,-0.030600000000000002,-0.0305,-0.115,-0.0382,-0.0195,-0.0344,-0.0227,-0.0078000000000000005,-0.0375,-0.07,-0.0446,-0.0097,-0.047,-0.0319,-0.0239,-0.07730000000000001,-0.0958,-0.054400000000000004,-0.0983,-0.10300000000000001,0.0032,-0.0132,-0.053099999999999994,-0.042,-0.0766,-0.0611,-0.0316,-0.0747,-0.0636,-0.0827,-0.0378,-0.030899999999999997,-0.0658,-0.0437,-0.042300000000000004,-0.0366,-0.062400000000000004,-0.0451,-0.0345,-0.037599999999999995,-0.0816
1985-10,0.030899999999999997,0.0403,0.039900000000000005,0.0564,-0.0139,-0.040999999999999995,0.0842,0.0305,0.0453,0.0703,-0.053399999999999996,0.057,0.045700000000000005,0.050300000000000004,0.0073,0.0817,0.0351,-0.0137,-0.0432,0.009000000000000001,0.02,0.0475,0.017,0.008100000000000001,-0.0697,0.006999999999999999,-0.0191,-0.0273,0.0206,0.062,0.063,0.0407,0.047,0.0548,0.0426,0.015600000000000001,0.0181,-0.0276,0.0184,0.0453,0.0213,0.0369,0.0825,0.0212,0.10210000000000001,0.087,0.0043,0.0638,0.043
1985-11,0.045899999999999996,0.0933,0.1344,0.024300000000000002,0.1003,0.1052,0.0452,0.0695,0.1161,0.0828,0.038,0.08900000000000001,0.1133,0.057999999999999996,0.07400000000000001,0.0407,0.0917,0.08800000000000001,0.059800000000000006,0.0209,0.0788,0.0738,0.0821,0.059500000000000004,0.07980000000000001,0.0809,0.034,0.0708,0.0223,0.0046,0.0424,0.0737,0.0859,0.0786,0.0859,0.12240000000000001,0.0742,0.11939999999999999,0.0694,0.0944,0.0654,0.0876,0.0738,0.0904,0.071,0.09179999999999999,0.024399999999999998,0.0725,0.0693
